cell_label,3110035E14Rik,6330403K07Rik,Adgrl2,Aldoc,Arpp21,Bcl11b,Cadps2,Calb1,Calb2,Cck,Cdh13,Chodl,Chrm2,Cnr1,Col25a1,Cort,Cox6a2,Cplx2,Cpne5,Crh,Crhbp,Cryab,Crym,Cux2,Cxcl14,Enc1,Enpp2,Fam19a1,Fos,Gabrd,Gad1,Gda,Grin3a,Hapln1,Htr3a,Id2,Kcnk2,Kctd12,Kit,Lamp5,Lhx6,Ndnf,Neurod6,Nos1,Nov,Npy,Npy2r,Nr4a2,Nrn1,Nrsn1,Ntng1,Pax6,Pcp4,Pde1a,Penk,Plcxd2,Plp1,Pnoc,Prkca,Pthlh,Pvalb,Pvrl3,Qrfpr,Rab3c,Rasgrf2,Rbp4,Reln,Rgs10,Rgs12,Rgs4,Rorb,Rprm,Satb1,Scg2,Sema3c,Serpini1,Slc17a8,Slc6a1,Snca,Sncg,Sst,Sulf2,Synpr,Tac1,Tac2,Th,Thsd7a,Trp53i11,Vip,Wfs1,Yjefn3,Zcchc12,iteration,has_converged,utc
30,1.1204989226339244e-07,0.0,0.0,0.0,5.797481777388054e-08,0.0,0.0,0.0,0.0,8.948043810951205e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.860578223555744e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924971404229312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012435821712297264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.960881713867051,0.0,0.0,0.0,2.6503970343913113e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9103308736084537,0.0,0.0,0.0,0.0,0.508576169955191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12610907256407466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1273458140400665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238573738630646e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666057956191845e-12,0.0,0.0,153,1,2022-07-14 21:02:06.675942
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452044750961464,0.0,0.0,0.0,0.0,0.2999380603514266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4608686979993082,0.0,0.0,0.8701544789266126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26271244756028433,1.604836462271039e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.8617396742096418,0.0,0.0,4.321490426903265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
33,0.0,0.0,0.0,2.5472553908960434e-10,0.0,0.0,0.0,0.0,0.0,6.000282943078647e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03948654087718538,0.0009400006702620843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.571349528850318e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008369978883971046,0.0,0.0,14.536416867063867,0.0,0.0,0.0,8.160077445603536e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882874935703427,0.00796993739224818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
34,4.965190720516192e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2448636378663087,0.0,0.0,0.0,0.0,0.40106983670575197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3354184370705676e-09,0.0,0.9538057010477645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697476882257295,0.0,0.0,0.0,0.0,0.0,0.0,0.9661252264870319,0.0,0.0,0.0,10.543119346156997,0.0,0.0,0.0,2.45144126945112e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0022136265333727e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1186796134623493,0.0,0.0,0.0,0.0,4.901607577983698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484194960295658,0.0,0.0,0.001161259405277175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0789467028643662,0.0017132674605713585,0.0,0.0,0.0,0.0,0.0,0.0,0.00154053020823789,0.0,0.0,4.031247141044168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2762527953539892e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
36,0.0,3.1043651828974746e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05234020470156001,0.0,0.0,0.0,0.0,1.9614598926035764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055143142566574904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310242761048847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931390298291066,0.0,0.0,0.0,0.0007300280696573458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.435972744151164,0.0,0.0,0.0,0.0,0.7158734543245339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358251394719276,0.0,0.0,0.11610006434286423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5780036806341367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09563818831022798,0.0,0.0,7.1294660262437555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041226652970084e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
38,0.015797903689581214,0.9437274046393859,0.0,1.014474623025534e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02837085150574955,0.0,0.0,0.0,0.01920043290465907,2.1607071729277263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530597412843271,0.0,0.0,0.0,6.284769887715486,0.0,0.019838427311533402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09692614746710188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011810170662673756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
39,0.0,0.0,0.0,0.0,0.0,0.0,9.151779169092232e-07,0.0,0.0,0.9952160914657936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9952826562837034,0.0,0.0,0.0,0.0,5.21414603831566e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69152461634696e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002998898933643365,0.0,0.0,0.0,0.0,0.0,0.0,5.7904308703045784e-09,0.0,0.0,0.0,6.663536863997685,0.0,0.0,0.0,3.576006235593602e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248855766920101e-10,0.0,0.0,0.0,0.0,0.0,3.096449647789068e-07,0.0,0.0,9.89352776303546e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.627406658255456e-07,0.0,0.0,153,1,2022-07-14 21:02:06.675942
40,0.0,0.0,0.0,8.19059341946792e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6866214944708027,0.0,0.0,0.0,0.8565751640091221,0.8256203974845728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.771312094446054e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.621684325584952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8123835870481221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.534326315738318e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
41,0.9326895939168564,0.02934144783738127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877667176878882,0.0,0.0,0.0,0.0,0.9624045152296236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7465129439007095e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.00827103737717543,0.0,0.0,0.0,4.709266745404368,0.0,0.9300080702915378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010234596942747408,0.0,0.0,4.967906618819819e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513456458811707e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
42,0.0,0.9157222867746642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.960347114702726,0.0,0.0,0.0,0.0,2.9895400482282373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011915956687769623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9640304202358745,0.0,0.0,0.0,0.0,0.0,0.0,0.36989360400063587,0.0,0.0,1.363843998710621e-12,15.772934282039738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901704792709289,0.0,0.0,0.0,0.0,1.9844723914390723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3999397338359964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1037313594033891,0.0,0.0,0.0,13.592997967440981,0.0,0.9778068438553568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008228347628453075,0.0,0.0,0.465665283352679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943543848547485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.275429620677657e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001588220192708405,0.0,0.0,153,1,2022-07-14 21:02:06.675942
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1019997149655345,0.0,0.0,0.0,0.0,4.019872635392902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00393756540480805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.072736184644343,0.0,0.0,0.0,0.0009210548190498978,0.0,0.0,0.0,0.0,0.0,0.982339239493374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
46,0.9839266047404653,0.0,0.0,0.0,0.9914896456513529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022980807941423594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.193089673290938e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006827476296513169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5744888649691288e-10,0.0,0.0,0.0,1.8078139096931202e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.8745034081586462,0.0,0.0,0.0,0.013706686357953772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991976273444631,3.7860489853494705e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
47,0.0,2.6680943440695684e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.283322371059562e-19,0.0,0.0,0.0,0.0775371348871203,0.0,0.0,0.0,0.0,2.4768804492496184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7642474095962966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.635214184798205,0.0,0.0,0.0,4.133782311192461e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1539304681730904e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916318661832885,0.0,0.0,6.730581378295503e-07,0.0,2.1284318857208495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09431427929647558,0.0,0.0,0.0,0.0,0.0,0.0,0.0004907086366232608,0.0,0.0,0.0,16.283236804334486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9703166042433751,0.0,0.0,0.0,0.0,0.0,0.005557975483967143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015403221521054987,0.0,0.0,153,1,2022-07-14 21:02:06.675942
49,1.8856620335309293,0.0,0.0,1.9718290428167426e-17,0.00018048054282071558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820763092344613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4645693969414047e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809321875752961,0.0,0.0,0.0,0.0,0.0,0.0,0.5545137916464502,0.0,0.0,0.0,7.968631742776595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1575420152777006e-15,0.7980054238801068,0.0,1.437173007886191e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.3654337295231649,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7419337581680797e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807841502967957,0.0,0.0,0.0,0.0,1.5709835960763856e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01574072228004506,0.0,0.0,0.0,6.585670482388471e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000100392508553874,0.9940390100635901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9768693448930126,0.0,0.0,153,1,2022-07-14 21:02:06.675942
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044849098670236e-05,0.0,0.0,0.993614637195887,0.0,2.3843114797087557e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925526952601188,0.0,0.0,0.0,0.05928027736468841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014914103091540854,0.0,0.0,0.0,0.0,0.0,2.5534375366634205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
52,0.0,0.0,0.0,1.9750715783567296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9607961768510815,0.0,0.0,0.0,0.0,1.9938885912105901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238049788581146e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9310497817841554,0.0,0.0,0.0,0.0,0.0,0.0,8.815330613283401e-06,0.0,0.0,0.0,14.819791532020101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002337640505093757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.099636537352105e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
53,2.9827998274714113e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159552874694101e-05,0.0,0.0,0.0,0.0,2.985783578772001,0.0,0.0,0.0,0.0,0.0,3.6234253048841786e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1677415020292036e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05940747579604585,0.0,0.0,12.865593148816446,0.0,0.0,0.0,0.0,5.285123447126563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.847920280054249e-07,0.8625105870295859,0.0,5.4377232167478165e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
54,0.0,4.553250765874798e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6967499933318333,0.0,0.0,0.0,0.0,2.8180924724950907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0939845539912837e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4258358998084024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.773411710702412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11040071158183914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5763091068364136e-09,0.0,0.0,0.0,0.9837357820615471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9472900324345047,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
55,0.0,1.6407228997273268e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030284649944606456,0.0,0.0,0.0,0.0,0.005455016611908616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010268371377631007,0.0,0.0,0.0,0.0,0.0,0.0,4.892339489024259e-06,0.0,0.0,0.0,0.06150494816369043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6523481219420765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.135699204831976e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827318769457785,0.0,0.0,153,1,2022-07-14 21:02:06.675942
56,1.9868873484629384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.167812900818286e-14,0.0,0.0,0.0,1.0508518148596095e-07,0.0,0.0,0.0,0.0,1.6298423315170274e-09,0.0,0.0,0.0,0.0,0.0,0.9900813911810398,0.0,0.0,0.8897804948652503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.137800774043724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9788713894710811,0.0,0.0,0.9383565866271587,0.9945795273361685,0.0,1.9758813119191099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
57,1.76291309004694e-05,4.302806255087774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.510113175786639,0.0,0.0,0.0,0.09182592300119588,3.0529212253410467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7448893113184667,0.0,0.0,0.0,0.0,0.0,0.0,2.454176044588475e-05,0.0,0.0,0.0,10.04730249246072,0.0,0.0020342829710219097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9866908654719238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
58,0.0,0.0,0.0,0.9933163995538674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.076142871696766,0.0,0.0,0.0,0.0,0.987530962080846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9468019850423104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0792057817150709,0.0,0.0,15.439140184836823,0.0,0.0,0.0,0.0,0.9771843376417765,0.0,0.0,0.0,0.0,2.1754098779709854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9785949759427506e-08,3.0594064917736306e-08,0.0,0.0,0.0,0.0,3.652341633909145e-12,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.065774011655121,0.0,0.0,0.0,0.0,1.6892761179196207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6165585700503293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.464783781972764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006246672987594816,0.0,0.0,0.0,0.9944979976071409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029153958457646487,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
