,Gene,x,y
33293,3110035E14Rik,2452,894
33294,Plp1,2452,637
33295,Cplx2,2453,1506
33296,Neurod6,2453,1480
33297,3110035E14Rik,2453,1455
33298,Gad1,2453,1411
33299,Bcl11b,2453,1326
33300,3110035E14Rik,2453,1289
33301,3110035E14Rik,2453,1245
33302,Arpp21,2453,1231
33303,Plp1,2453,633
33304,Serpini1,2454,1512
33305,Cplx2,2454,1461
33306,Scg2,2454,1324
33307,Cck,2454,1320
33308,Npy2r,2454,1297
33309,Cplx2,2454,966
33310,Enc1,2455,1468
33311,Gad1,2455,1431
33312,Scg2,2455,1403
33313,Pvalb,2455,1383
33314,Reln,2455,1373
33315,6330403K07Rik,2455,1334
33316,3110035E14Rik,2455,1288
33317,Cplx2,2455,1265
33318,3110035E14Rik,2456,1543
33319,Rgs4,2456,1521
33320,Nrsn1,2456,1485
33321,Enc1,2456,1469
33322,Pvalb,2456,1409
33323,Pvalb,2456,1395
33324,Pde1a,2456,1305
33325,Aldoc,2456,643
33326,Rgs4,2457,1745
33327,Lamp5,2457,1585
33328,Gad1,2457,1410
33329,3110035E14Rik,2457,703
33330,Neurod6,2458,1501
33331,Bcl11b,2458,1473
33332,Gad1,2458,1412
33333,Pvalb,2458,1393
33334,Neurod6,2458,1354
33335,Neurod6,2458,1328
33336,Plp1,2458,636
33337,Wfs1,2459,1692
33338,3110035E14Rik,2459,1670
33339,Pcp4,2459,1478
33340,Htr3a,2459,1468
33341,Gad1,2459,1426
33342,Sulf2,2459,1406
33343,Pvalb,2459,1401
33344,Gad1,2459,1372
33345,3110035E14Rik,2459,1367
33346,Neurod6,2459,1341
33347,Gad1,2459,631
33348,Crym,2460,1530
33349,Cadps2,2460,1491
33350,Neurod6,2460,1455
33351,Gad1,2460,1380
33352,Neurod6,2460,1294
33353,Cplx2,2461,1744
33354,Plp1,2461,1584
33355,Plp1,2461,1580
33356,Enc1,2461,1513
33357,Cadps2,2461,1492
33358,Pvalb,2461,1441
33359,Pvalb,2461,1395
33360,3110035E14Rik,2461,1354
33361,Aldoc,2461,1032
33362,Plp1,2461,978
33363,Cryab,2462,1722
33364,Wfs1,2462,1494
33365,Neurod6,2462,1448
33366,Gad1,2462,1417
33367,Pvalb,2462,1374
33368,Pde1a,2462,1265
33369,Plp1,2462,955
33370,Neurod6,2463,1540
33371,Cxcl14,2463,1483
33372,Neurod6,2463,1474
33373,Neurod6,2463,1468
33374,3110035E14Rik,2463,1380
33375,Pvalb,2463,1324
33376,Cplx2,2463,1289
33377,3110035E14Rik,2463,1271
33378,Aldoc,2463,1073
33379,Plp1,2463,954
33380,Plp1,2463,928
33381,Enpp2,2463,643
33382,Fam19a1,2464,1612
33383,Pvalb,2464,1425
33384,Wfs1,2464,1319
33385,Wfs1,2464,1296
33386,Cryab,2464,652
33387,Arpp21,2465,1581
33388,Cplx2,2465,1533
33389,Prkca,2465,1501
33390,Penk,2465,1481
33391,Neurod6,2465,1266
33392,Fam19a1,2466,1611
33393,Arpp21,2466,1530
33394,Prkca,2466,1511
33395,Cadps2,2466,1502
33396,Arpp21,2466,1484
33397,Adgrl2,2466,1440
33398,Gad1,2466,1432
33399,Pvalb,2466,1400
33400,Cryab,2466,956
33401,Adgrl2,2467,1497
33402,Wfs1,2467,1491
33403,Htr3a,2467,1467
33404,Neurod6,2467,1462
33405,Fos,2467,1437
33406,Pde1a,2467,1427
33407,Pvalb,2467,1395
33408,Id2,2468,1599
33409,Cck,2468,1509
33410,Adgrl2,2468,1498
33411,Neurod6,2468,1457
33412,Gad1,2468,1408
33413,Pvalb,2468,1406
33414,Wfs1,2468,1328
33415,Cryab,2468,705
33416,Neurod6,2469,1472
33417,Snca,2469,1463
33418,Cnr1,2469,1447
33419,3110035E14Rik,2469,1392
33420,Arpp21,2469,1342
33421,Zcchc12,2469,1279
33422,Cryab,2469,928
33423,Plp1,2469,925
33424,Cplx2,2470,1580
33425,Cpne5,2470,1535
33426,Prkca,2470,1529
33427,Pvalb,2470,1417
33428,Aldoc,2470,1358
33429,Enc1,2470,1345
33430,Col25a1,2470,1314
33431,Cryab,2470,940
33432,Plp1,2470,935
33433,Cadps2,2471,1380
33434,Slc6a1,2471,1352
33435,Gad1,2471,1298
33436,Sst,2471,805
33437,Pvalb,2471,633
33438,Satb1,2472,1645
33439,Fam19a1,2472,1532
33440,Neurod6,2472,1451
33441,Neurod6,2472,1414
33442,Neurod6,2472,1323
33443,Plp1,2472,923
33444,Satb1,2473,1646
33445,Neurod6,2473,1504
33446,Neurod6,2473,1481
33447,Rgs4,2473,1464
33448,Prkca,2473,1347
33449,Pde1a,2473,927
33450,Pde1a,2474,1488
33451,Prkca,2474,1420
33452,3110035E14Rik,2474,1373
33453,Neurod6,2474,1275
33454,Sst,2474,813
33455,3110035E14Rik,2475,1505
33456,Pde1a,2475,1500
33457,Rorb,2475,1431
33458,Prkca,2475,1390
33459,3110035E14Rik,2475,1200
33460,Htr3a,2475,807
33461,Cryab,2475,709
33462,Id2,2476,1670
33463,Pde1a,2476,1495
33464,Neurod6,2476,1477
33465,Neurod6,2476,1458
33466,Gad1,2476,1430
33467,Arpp21,2476,1377
33468,Prkca,2476,1328
33469,Prkca,2476,1288
33470,Id2,2477,1655
33471,Id2,2477,1493
33472,Neurod6,2477,1468
33473,Wfs1,2477,1435
33474,Neurod6,2477,1260
33475,Fam19a1,2477,1198
33476,Cryab,2478,1595
33477,Wfs1,2478,1465
33478,3110035E14Rik,2478,1462
33479,Prkca,2478,1452
33480,Arpp21,2478,1344
33481,Pde1a,2478,1326
33482,Neurod6,2478,1285
33483,Scg2,2478,1280
33484,Cadps2,2478,1257
33485,Gabrd,2478,811
33486,Aldoc,2478,630
33487,Neurod6,2479,1527
33488,Reln,2479,1471
33489,3110035E14Rik,2479,1447
33490,Nov,2479,1430
33491,Pvalb,2479,1400
33492,Cck,2479,1375
33493,Id2,2479,1335
33494,Fam19a1,2479,1296
33495,Neurod6,2479,1264
33496,Pde1a,2479,1189
33497,Wfs1,2480,1483
33498,Neurod6,2480,1454
33499,Cplx2,2480,1154
33500,Cplx2,2480,1096
33501,Sncg,2481,1542
33502,Cck,2481,1535
33503,3110035E14Rik,2481,1476
33504,3110035E14Rik,2481,1390
33505,3110035E14Rik,2481,1383
33506,3110035E14Rik,2481,1305
33507,Fam19a1,2481,1262
33508,Neurod6,2481,1211
33509,Crym,2482,1498
33510,Nrsn1,2482,1363
33511,Cadps2,2482,1312
33512,Neurod6,2482,1297
33513,Nrn1,2482,1176
33514,Neurod6,2483,1468
33515,Snca,2483,1417
33516,Nrsn1,2483,1364
33517,Neurod6,2483,1320
33518,Cadps2,2483,1281
33519,Snca,2483,1260
33520,3110035E14Rik,2483,1218
33521,Cxcl14,2483,952
33522,Arpp21,2483,939
33523,Aldoc,2484,1693
33524,Aldoc,2484,1647
33525,Neurod6,2484,1430
33526,3110035E14Rik,2484,1358
33527,Snca,2484,1196
33528,Arpp21,2484,938
33529,Plcxd2,2484,806
33530,Pde1a,2485,1474
33531,Neurod6,2485,1442
33532,Scg2,2485,1420
33533,Scg2,2485,1336
33534,Enc1,2485,1294
33535,3110035E14Rik,2485,1286
33536,Cck,2485,1271
33537,3110035E14Rik,2485,1257
33538,Neurod6,2485,1174
33539,Cplx2,2485,922
33540,Cplx2,2485,812
33541,Sst,2485,800
33542,Neurod6,2486,1349
33543,3110035E14Rik,2486,1314
33544,Scg2,2486,1180
33545,Rgs4,2486,1177
33546,Cplx2,2486,813
33547,Enpp2,2486,643
33548,Aldoc,2487,1642
33549,Crym,2487,1415
33550,Nov,2487,1409
33551,Neurod6,2487,1383
33552,Rorb,2487,1370
33553,Cplx2,2487,1161
33554,Pde1a,2487,809
33555,Plp1,2487,696
33556,Vip,2488,1524
33557,Nrsn1,2488,1486
33558,Nrn1,2488,1472
33559,Cck,2488,1389
33560,Prkca,2488,1360
33561,3110035E14Rik,2488,1304
33562,Cck,2488,1279
33563,Fam19a1,2489,1459
33564,Scg2,2489,1449
33565,Wfs1,2489,1432
33566,Neurod6,2489,1400
33567,Neurod6,2489,1382
33568,Nrsn1,2489,1320
33569,Satb1,2489,1274
33570,Pthlh,2489,1263
33571,Crym,2489,805
33572,Cryab,2490,1482
33573,Neurod6,2490,1399
33574,Nrsn1,2490,1395
33575,Cplx2,2490,1377
33576,Enc1,2490,1281
33577,Pde1a,2490,1258
33578,Cryab,2490,1244
33579,Sst,2490,809
33580,Plp1,2490,632
33581,Crym,2491,1437
33582,Pde1a,2491,1405
33583,Cpne5,2491,1340
33584,Cryab,2491,1243
33585,Scg2,2491,1197
33586,Neurod6,2491,1172
33587,Cryab,2491,654
33588,Nrsn1,2492,1551
33589,3110035E14Rik,2492,1445
33590,Gad1,2492,1442
33591,Cck,2492,1413
33592,3110035E14Rik,2492,1406
33593,Cplx2,2492,1350
33594,Wfs1,2492,1337
33595,Prkca,2492,1330
33596,Nrn1,2492,1233
33597,Cryab,2492,691
33598,Plp1,2492,635
33599,Cplx2,2493,1629
33600,Cplx2,2493,1565
33601,Cplx2,2493,1517
33602,Rgs4,2493,1432
33603,Enc1,2493,1421
33604,Htr3a,2493,1400
33605,Wfs1,2493,1390
33606,Nrn1,2493,1324
33607,Neurod6,2493,1276
33608,Fam19a1,2493,1189
33609,Rgs4,2493,1185
33610,Cadps2,2493,1170
33611,Nrsn1,2493,837
33612,Cplx2,2494,1506
33613,Neurod6,2494,1474
33614,Neurod6,2494,1454
33615,3110035E14Rik,2494,1417
33616,Pde1a,2494,1333
33617,Neurod6,2494,1298
33618,Wfs1,2494,1202
33619,Rgs4,2494,1195
33620,Nr4a2,2494,1181
33621,Cxcl14,2494,685
33622,Enc1,2495,1655
33623,Cck,2495,1545
33624,Enc1,2495,1359
33625,3110035E14Rik,2495,1355
33626,Pde1a,2495,1350
33627,Cplx2,2495,1322
33628,Enc1,2495,1312
33629,Rgs4,2495,1200
33630,Cplx2,2495,834
33631,Enpp2,2495,698
33632,Id2,2496,1666
33633,Pcp4,2496,1434
33634,Wfs1,2496,1425
33635,Neurod6,2496,1367
33636,Neurod6,2496,1327
33637,3110035E14Rik,2496,1221
33638,Wfs1,2496,1188
33639,Penk,2497,1525
33640,Pde1a,2497,1396
33641,Trp53i11,2497,1387
33642,Pde1a,2497,1380
33643,Enc1,2497,1356
33644,6330403K07Rik,2497,1353
33645,Neurod6,2497,1284
33646,Prkca,2497,1278
33647,Pde1a,2497,1194
33648,Plp1,2497,692
33649,Rgs4,2498,1462
33650,Neurod6,2498,1420
33651,Fam19a1,2498,1382
33652,Arpp21,2498,1153
33653,Cplx2,2498,833
33654,Cck,2499,1538
33655,Cplx2,2499,1406
33656,Wfs1,2499,1374
33657,Neurod6,2499,1292
33658,Neurod6,2499,1195
33659,Cck,2499,838
33660,Plp1,2499,633
33661,Serpini1,2500,1534
33662,Plp1,2500,1499
33663,Vip,2500,1482
33664,Nrn1,2500,1443
33665,Neurod6,2500,1370
33666,Cnr1,2500,1335
33667,Plp1,2500,697
33668,Penk,2500,685
33669,Plp1,2500,629
33670,Serpini1,2501,1535
33671,3110035E14Rik,2501,1473
33672,Neurod6,2501,1380
33673,Cck,2501,1344
33674,Wfs1,2501,1331
33675,Aldoc,2501,794
33676,Plp1,2501,693
33677,Plp1,2501,636
33678,Trp53i11,2502,1570
33679,Cadps2,2502,1458
33680,Pde1a,2502,1435
33681,Rgs4,2502,1419
33682,3110035E14Rik,2502,1415
33683,Cadps2,2502,1365
33684,Wfs1,2502,1332
33685,3110035E14Rik,2502,1321
33686,Neurod6,2502,1311
33687,3110035E14Rik,2502,1301
33688,Rgs4,2502,1234
33689,Neurod6,2502,1230
33690,Plp1,2502,635
33691,Cnr1,2503,1548
33692,Cux2,2503,1540
33693,Wfs1,2503,1479
33694,Enc1,2503,1465
33695,Rgs4,2503,1384
33696,Neurod6,2503,1379
33697,Scg2,2503,1285
33698,Id2,2503,1051
33699,Calb2,2503,634
33700,Yjefn3,2504,1560
33701,Trp53i11,2504,1512
33702,Cplx2,2504,1475
33703,Neurod6,2504,1460
33704,Pde1a,2504,1402
33705,3110035E14Rik,2504,1338
33706,Fos,2504,1297
33707,Neurod6,2504,1274
33708,Cplx2,2504,1257
33709,Plp1,2504,640
33710,Enpp2,2504,632
33711,3110035E14Rik,2505,1563
33712,Htr3a,2505,1541
33713,Neurod6,2505,1237
33714,Neurod6,2505,1232
33715,Sst,2505,992
33716,Slc6a1,2505,833
33717,Enpp2,2505,700
33718,Enpp2,2505,626
33719,Cplx2,2506,1665
33720,Cnr1,2506,1526
33721,Nrn1,2506,1450
33722,3110035E14Rik,2506,1431
33723,Neurod6,2506,1400
33724,Neurod6,2506,1378
33725,Prkca,2506,1375
33726,Enc1,2506,1236
33727,Neurod6,2506,1233
33728,Neurod6,2506,1221
33729,Sst,2506,829
33730,Enpp2,2506,699
33731,Cnr1,2507,1530
33732,Cck,2507,1500
33733,Enc1,2507,1415
33734,Rgs4,2507,1388
33735,Cplx2,2507,1331
33736,Nrn1,2507,1323
33737,Fam19a1,2507,1307
33738,Cck,2507,1300
33739,Sst,2507,991
33740,Aldoc,2507,938
33741,Trp53i11,2508,1516
33742,Lhx6,2508,1417
33743,3110035E14Rik,2508,1396
33744,Snca,2509,1612
33745,Trp53i11,2509,1551
33746,Trp53i11,2509,1532
33747,3110035E14Rik,2509,1287
33748,Pde1a,2509,1154
33749,Cplx2,2509,884
33750,Plp1,2509,702
33751,Cplx2,2510,1584
33752,Trp53i11,2510,1557
33753,Vip,2510,1537
33754,Rgs4,2510,1390
33755,Wfs1,2510,1371
33756,Neurod6,2510,1219
33757,Pvalb,2511,1654
33758,Arpp21,2511,1567
33759,Snca,2511,1482
33760,Scg2,2511,1469
33761,Nrn1,2511,1463
33762,Neurod6,2511,1378
33763,Cck,2511,1357
33764,Wfs1,2511,1345
33765,Nrn1,2511,1321
33766,Fam19a1,2511,1208
33767,Cplx2,2512,1511
33768,Cck,2512,1432
33769,Cplx2,2512,1029
33770,Sst,2512,993
33771,Slc6a1,2513,1636
33772,Enc1,2513,1526
33773,Nrsn1,2513,1480
33774,3110035E14Rik,2513,1474
33775,Neurod6,2513,1458
33776,Neurod6,2513,1430
33777,Wfs1,2513,1400
33778,Cplx2,2513,1395
33779,Neurod6,2513,1295
33780,Cplx2,2513,886
33781,Gad1,2513,798
33782,Rorb,2513,627
33783,Cplx2,2514,1535
33784,Vip,2514,1533
33785,Plp1,2514,1509
33786,3110035E14Rik,2514,1473
33787,Neurod6,2514,1437
33788,Cplx2,2514,1359
33789,Neurod6,2514,1323
33790,3110035E14Rik,2514,1292
33791,3110035E14Rik,2514,1263
33792,Arpp21,2514,1208
33793,Aldoc,2514,872
33794,Prkca,2515,1595
33795,Cck,2515,1546
33796,Cnr1,2515,1539
33797,Trp53i11,2515,1530
33798,Plp1,2515,1508
33799,Neurod6,2515,1423
33800,Neurod6,2515,1372
33801,3110035E14Rik,2515,1304
33802,Scg2,2515,1266
33803,Enc1,2515,1204
33804,Cnr1,2516,1552
33805,Plp1,2516,1491
33806,Nrn1,2516,1445
33807,Neurod6,2516,1390
33808,Nrsn1,2516,1381
33809,3110035E14Rik,2517,1471
33810,Scg2,2517,1451
33811,Neurod6,2517,1448
33812,Neurod6,2517,1439
33813,Neurod6,2517,1400
33814,Pvalb,2517,1333
33815,Cplx2,2518,1709
33816,Fam19a1,2518,1650
33817,Slc6a1,2518,1634
33818,Vip,2518,1536
33819,Plp1,2518,1522
33820,Wfs1,2518,1472
33821,Nrn1,2518,1394
33822,Cadps2,2518,1371
33823,Neurod6,2518,1366
33824,Rgs4,2518,1336
33825,Pvalb,2518,1332
33826,Snca,2518,1317
33827,Neurod6,2518,1301
33828,Cck,2518,1281
33829,Rgs4,2518,865
33830,Sst,2518,827
33831,Trp53i11,2519,1571
33832,Gad1,2519,1560
33833,Gad1,2519,1558
33834,Enpp2,2519,1524
33835,Rgs4,2519,1475
33836,Cck,2519,1457
33837,Neurod6,2519,1322
33838,Neurod6,2519,1219
33839,Cux2,2519,838
33840,Cplx2,2520,1567
33841,Trp53i11,2520,1521
33842,Plp1,2520,1516
33843,Enpp2,2520,1506
33844,Prkca,2520,1464
33845,Arpp21,2520,1426
33846,Scg2,2520,1387
33847,Prkca,2520,1251
33848,Nrsn1,2520,1170
33849,Rgs12,2521,1555
33850,Neurod6,2521,1413
33851,Satb1,2521,1382
33852,Bcl11b,2521,1376
33853,Rgs4,2521,1298
33854,Neurod6,2521,1289
33855,Enpp2,2521,1270
33856,Cck,2521,1261
33857,Pde1a,2521,1213
33858,Nrsn1,2521,1169
33859,Neurod6,2522,1461
33860,Neurod6,2522,1454
33861,Rgs4,2522,1297
33862,Col25a1,2522,1274
33863,Aldoc,2523,1624
33864,3110035E14Rik,2523,1591
33865,Plp1,2523,1511
33866,3110035E14Rik,2523,1451
33867,Neurod6,2523,1446
33868,Rgs4,2523,1362
33869,Htr3a,2523,1285
33870,Col25a1,2523,1275
33871,Plp1,2523,1246
33872,Prkca,2523,1237
33873,Neurod6,2523,1234
33874,Nrsn1,2523,1206
33875,3110035E14Rik,2524,1588
33876,Cnr1,2524,1538
33877,Vip,2524,1522
33878,3110035E14Rik,2524,1452
33879,Wfs1,2524,1440
33880,Nrn1,2524,1435
33881,Crym,2524,1365
33882,Neurod6,2524,1323
33883,Cadps2,2524,1254
33884,Neurod6,2524,1240
33885,Wfs1,2524,599
33886,Cck,2525,1572
33887,Sst,2525,1544
33888,Vip,2525,1527
33889,3110035E14Rik,2525,1330
33890,Enc1,2525,1302
33891,Scg2,2525,1271
33892,Nrsn1,2525,825
33893,Satb1,2525,593
33894,Prkca,2526,1623
33895,Vip,2526,1547
33896,Plp1,2526,1500
33897,Prkca,2526,1487
33898,Neurod6,2526,1349
33899,3110035E14Rik,2526,1291
33900,Neurod6,2526,1266
33901,Nrsn1,2526,1199
33902,Prkca,2527,1622
33903,3110035E14Rik,2527,1591
33904,Cck,2527,1570
33905,Col25a1,2527,1542
33906,Rasgrf2,2527,1537
33907,Plp1,2527,1507
33908,Enc1,2527,1459
33909,Scg2,2527,1284
33910,Neurod6,2527,1265
33911,Neurod6,2527,1230
33912,Rgs12,2527,1226
33913,Aldoc,2528,1686
33914,Col25a1,2528,1559
33915,Enpp2,2528,1515
33916,3110035E14Rik,2528,1493
33917,3110035E14Rik,2528,1444
33918,Cck,2528,1356
33919,Snca,2528,1312
33920,Cadps2,2528,1292
33921,Prkca,2528,1268
33922,Nrsn1,2528,1134
33923,Crhbp,2528,834
33924,Cnr1,2529,1564
33925,Cck,2529,1546
33926,Plp1,2529,1524
33927,Plp1,2529,1506
33928,Plp1,2529,1501
33929,Fam19a1,2529,1406
33930,6330403K07Rik,2529,1370
33931,Prkca,2529,1337
33932,Neurod6,2529,1326
33933,3110035E14Rik,2529,1302
33934,Wfs1,2529,1285
33935,Wfs1,2529,1215
33936,Nrsn1,2529,1135
33937,Gad1,2529,760
33938,Vip,2529,755
33939,3110035E14Rik,2529,657
33940,Cck,2530,1571
33941,Htr3a,2530,1543
33942,Slc17a8,2530,1430
33943,Pde1a,2530,1390
33944,3110035E14Rik,2530,1366
33945,Cryab,2530,1240
33946,Penk,2530,753
33947,Kcnk2,2531,1541
33948,3110035E14Rik,2531,1475
33949,Cadps2,2531,1441
33950,Col25a1,2531,1351
33951,Neurod6,2531,1264
33952,Neurod6,2531,1228
33953,Cadps2,2531,1108
33954,Rasgrf2,2532,1565
33955,Cck,2532,1529
33956,Plp1,2532,1511
33957,Bcl11b,2532,1149
33958,Wfs1,2532,964
33959,Gad1,2532,819
33960,Vip,2532,766
33961,Vip,2532,756
33962,Cryab,2532,601
33963,Npy2r,2533,1558
33964,Plp1,2533,1530
33965,Plp1,2533,1522
33966,Plp1,2533,1519
33967,Neurod6,2533,1495
33968,3110035E14Rik,2533,1471
33969,Neurod6,2533,1410
33970,6330403K07Rik,2533,1391
33971,Nrn1,2533,1377
33972,Neurod6,2533,1371
33973,Neurod6,2533,1347
33974,Neurod6,2533,1332
33975,Pde1a,2533,1324
33976,Neurod6,2533,1266
33977,Pde1a,2533,1215
33978,Grin3a,2533,824
33979,Pde1a,2533,770
33980,Plp1,2533,663
33981,Plp1,2533,594
33982,Cnr1,2534,1572
33983,Cnr1,2534,1560
33984,Plp1,2534,1502
33985,Pde1a,2534,1451
33986,6330403K07Rik,2534,1392
33987,Cnr1,2534,1290
33988,Htr3a,2534,1277
33989,Fam19a1,2534,1188
33990,Neurod6,2534,923
33991,Vip,2534,751
33992,Rgs4,2534,599
33993,Pvalb,2535,1744
33994,Trp53i11,2535,1577
33995,Cck,2535,1553
33996,Tac1,2535,1542
33997,Crym,2535,1443
33998,Pde1a,2535,1424
33999,Neurod6,2535,1399
34000,Neurod6,2535,1335
34001,Neurod6,2535,1275
34002,Scg2,2536,1455
34003,6330403K07Rik,2536,1323
34004,Neurod6,2536,1317
34005,Cck,2536,1231
34006,Vip,2536,764
34007,Nrsn1,2536,758
34008,Enpp2,2536,665
34009,Slc6a1,2537,1545
34010,Plp1,2537,1508
34011,Nov,2537,1458
34012,Rgs4,2537,1332
34013,Wfs1,2537,1312
34014,3110035E14Rik,2537,1285
34015,Cck,2537,1254
34016,Cck,2537,1232
34017,Neurod6,2537,1227
34018,Vip,2537,747
34019,Vip,2538,1544
34020,Plp1,2538,1501
34021,Nov,2538,1459
34022,Pde1a,2538,1434
34023,Id2,2538,1429
34024,Cplx2,2538,1368
34025,Pnoc,2538,1358
34026,Neurod6,2538,1353
34027,Neurod6,2538,1317
34028,Neurod6,2538,1305
34029,Rgs4,2538,1294
34030,Plp1,2539,1503
34031,Nrsn1,2539,1496
34032,Pde1a,2539,1469
34033,Pcp4,2539,1418
34034,3110035E14Rik,2539,1390
34035,Arpp21,2539,1333
34036,Wfs1,2539,1284
34037,Cplx2,2539,1127
34038,Vip,2539,762
34039,Plp1,2539,612
34040,Cxcl14,2540,1559
34041,Cxcl14,2540,1515
34042,Neurod6,2540,1444
34043,Pde1a,2540,1361
34044,Neurod6,2540,1341
34045,Wfs1,2540,1312
34046,3110035E14Rik,2540,1245
34047,Gad1,2540,758
34048,Plp1,2540,601
34049,Cplx2,2541,1627
34050,Cck,2541,1556
34051,Cplx2,2541,1413
34052,Arpp21,2541,1355
34053,3110035E14Rik,2541,1336
34054,Enc1,2541,1320
34055,Wfs1,2541,1311
34056,Pvalb,2541,825
34057,Cck,2542,1566
34058,Serpini1,2542,1563
34059,Nrn1,2542,1383
34060,Scg2,2542,1300
34061,Nrn1,2542,1271
34062,Snca,2542,1240
34063,Neurod6,2542,1234
34064,Zcchc12,2542,816
34065,Vip,2542,751
34066,Neurod6,2543,1409
34067,Enc1,2543,1397
34068,3110035E14Rik,2543,1368
34069,Pde1a,2543,1285
34070,Nrn1,2543,1190
34071,Cplx2,2543,897
34072,Plp1,2543,815
34073,Htr3a,2543,805
34074,Cplx2,2543,767
34075,Vip,2543,760
34076,Cnr1,2544,1573
34077,Id2,2544,1456
34078,Adgrl2,2544,1433
34079,Snca,2544,1415
34080,Wfs1,2544,1390
34081,Prkca,2544,1381
34082,Nrn1,2544,1369
34083,Enc1,2544,1360
34084,Cryab,2544,1350
34085,Neurod6,2544,1346
34086,Wfs1,2544,1277
34087,Neurod6,2544,1273
34088,Enc1,2544,1241
34089,Cxcl14,2544,825
34090,Vip,2544,756
34091,Vip,2545,1567
34092,Plp1,2545,1506
34093,6330403K07Rik,2545,1447
34094,Neurod6,2545,1424
34095,3110035E14Rik,2545,1412
34096,Fam19a1,2545,1337
34097,Scg2,2545,1332
34098,Rgs4,2545,1327
34099,Vip,2546,1576
34100,Neurod6,2546,1341
34101,Neurod6,2546,1314
34102,Pde1a,2546,1307
34103,Cnr1,2546,1199
34104,Gad1,2546,763
34105,Enpp2,2546,596
34106,6330403K07Rik,2547,1355
34107,Wfs1,2547,1353
34108,Nrsn1,2547,1324
34109,Neurod6,2547,1254
34110,Prkca,2547,1250
34111,Id2,2547,769
34112,Vip,2547,759
34113,Plp1,2547,720
34114,Cplx2,2548,1661
34115,Snca,2548,1604
34116,Plp1,2548,1511
34117,3110035E14Rik,2548,1425
34118,Enc1,2548,1342
34119,Pde1a,2548,1277
34120,Pvalb,2548,1259
34121,Prkca,2548,1251
34122,Prkca,2548,1201
34123,Grin3a,2548,806
34124,Cplx2,2549,1474
34125,Nrn1,2549,1406
34126,Neurod6,2549,1393
34127,Neurod6,2549,1386
34128,Rgs4,2549,1375
34129,Neurod6,2549,1371
34130,Neurod6,2549,1366
34131,Neurod6,2549,1304
34132,Wfs1,2549,1252
34133,Cxcl14,2549,1246
34134,Pde1a,2549,1241
34135,Enpp2,2549,816
34136,Sst,2549,811
34137,Vip,2549,764
34138,Nrn1,2550,1499
34139,Cnr1,2550,1446
34140,Neurod6,2550,1398
34141,Id2,2550,1380
34142,Fam19a1,2550,1349
34143,Neurod6,2550,1271
34144,Enc1,2550,1196
34145,Vip,2550,769
34146,Vip,2550,758
34147,Vip,2550,755
34148,Rasgrf2,2551,1578
34149,Neurod6,2551,1367
34150,Cplx2,2551,1363
34151,3110035E14Rik,2551,1248
34152,Fam19a1,2551,1236
34153,Cplx2,2551,880
34154,Id2,2551,848
34155,Pvalb,2551,801
34156,Grin3a,2551,766
34157,Vip,2551,761
34158,Wfs1,2552,1446
34159,3110035E14Rik,2552,1438
34160,Cxcl14,2552,1383
34161,Neurod6,2552,1280
34162,Rgs4,2552,1233
34163,3110035E14Rik,2552,1191
34164,Plp1,2552,812
34165,Vip,2552,752
34166,Reln,2553,1576
34167,Nov,2553,1513
34168,Cryab,2553,1508
34169,Cplx2,2553,1444
34170,3110035E14Rik,2553,1424
34171,Neurod6,2553,1281
34172,Wfs1,2553,1275
34173,Gda,2553,1205
34174,Neurod6,2553,1184
34175,3110035E14Rik,2553,823
34176,Vip,2553,759
34177,Cadps2,2554,1538
34178,Cplx2,2554,1394
34179,Neurod6,2554,1347
34180,Cplx2,2554,1342
34181,Scg2,2554,1274
34182,Neurod6,2554,1251
34183,Neurod6,2554,1246
34184,Neurod6,2554,1214
34185,Sulf2,2554,807
34186,Satb1,2554,776
34187,Kcnk2,2555,1434
34188,Neurod6,2555,1389
34189,3110035E14Rik,2555,1387
34190,Pde1a,2555,1331
34191,3110035E14Rik,2555,1208
34192,Satb1,2555,828
34193,Cplx2,2556,1619
34194,Enc1,2556,1367
34195,Prkca,2556,1359
34196,Cryab,2556,814
34197,Aldoc,2557,1382
34198,Nrn1,2557,1377
34199,Neurod6,2557,1374
34200,3110035E14Rik,2557,1337
34201,Adgrl2,2557,1246
34202,Enpp2,2557,804
34203,Cplx2,2558,1524
34204,Neurod6,2558,1443
34205,3110035E14Rik,2558,1405
34206,Snca,2558,1383
34207,Neurod6,2558,1356
34208,Cadps2,2558,1293
34209,Neurod6,2558,1229
34210,3110035E14Rik,2558,1177
34211,Aldoc,2558,856
34212,Gad1,2558,799
34213,3110035E14Rik,2558,794
34214,3110035E14Rik,2559,1310
34215,Snca,2559,1307
34216,Cplx2,2559,1270
34217,Adgrl2,2559,1209
34218,3110035E14Rik,2560,1504
34219,Neurod6,2560,1398
34220,Cadps2,2560,1336
34221,Id2,2560,1327
34222,Enc1,2560,1301
34223,Aldoc,2560,857
34224,Cck,2561,1334
34225,Neurod6,2561,1263
34226,3110035E14Rik,2561,1213
34227,Nrsn1,2561,1187
34228,Cplx2,2561,1078
34229,Crym,2561,795
34230,6330403K07Rik,2561,579
34231,Pde1a,2562,1397
34232,Cplx2,2562,1273
34233,Wfs1,2562,1268
34234,Rgs4,2562,1252
34235,Neurod6,2562,1198
34236,Enc1,2562,1195
34237,Kctd12,2562,823
34238,Crhbp,2562,805
34239,3110035E14Rik,2563,1568
